Appliances,lights,T1
80,0,21.356666666666698
70,0,21.29
270,0,21.29
210,0,21.29
150,10,21.26
130,20,21.2
210,30,21.2
550,10,21.2
470,20,21.2
280,10,21.26
120,10,21.323333333333295
100,10,21.39
370,10,21.39
140,0,21.39
470,0,21.463333333333296
130,10,21.4725
280,0,21.5
350,10,21.5
170,0,21.5
120,0,21.5
100,0,21.5
120,0,21.5
400,10,21.5
310,0,21.5
130,0,21.5
110,30,21.5
120,20,21.5
90,20,21.5
80,20,21.566666666666695
90,30,21.5
70,20,21.566666666666695
60,30,21.533333333333296
50,20,21.533333333333296
40,20,21.5
60,20,21.566666666666695
60,30,21.55
60,20,21.566666666666695
60,20,21.5
60,30,21.5
60,20,21.5
70,20,21.5
70,20,21.5
70,30,21.463333333333296
60,20,21.463333333333296
60,20,21.39
60,30,21.39
40,20,21.39
30,20,21.323333333333295
50,20,21.29
60,30,21.29
80,20,21.29
60,20,21.23
50,20,21.2
60,0,21.2
40,0,21.2
50,0,21.1
50,10,21.1
50,0,21.1
60,0,21.1
50,0,21.0
40,0,21.0
40,0,20.89
30,0,20.89
20,0,20.89
30,0,20.89
60,0,20.79
50,0,20.79
60,0,20.79
40,0,20.79
50,0,20.76
50,0,20.7
40,0,20.7
50,0,20.7
60,0,20.7
40,0,20.675
50,0,20.6
40,0,20.6
50,0,20.533333333333296
50,0,20.5
30,0,20.5
30,0,20.5
30,0,20.5
50,0,20.5
60,10,20.5
60,0,20.39
180,0,20.39
350,0,20.39
180,0,20.39
110,0,20.39
100,0,20.39
70,0,20.39
90,0,20.39
80,10,20.426666666666698
90,0,20.4175
70,0,20.39
370,10,20.39
780,0,20.39
460,0,20.5
370,0,20.5
300,0,20.5
320,0,20.566666666666695
300,0,20.6333333333333
210,0,20.7
120,0,20.73
50,0,20.79
180,0,20.79
200,0,20.79
230,0,20.89
110,0,20.89
50,0,20.926666666666698
70,0,21.0
130,0,21.1
50,0,21.1
80,0,21.1
90,0,21.1
70,0,21.1
300,0,21.1
100,0,21.1
40,0,21.1
160,0,21.1
90,0,21.2
120,0,21.2
90,0,21.23
100,20,21.29
90,10,21.29
530,30,21.29
710,30,21.29
420,30,21.29
340,20,21.29
340,30,21.356666666666698
270,30,21.39
300,30,21.463333333333296
210,20,21.5
130,20,21.5
80,10,21.5
90,30,21.5
110,20,21.5
90,30,21.5
70,30,21.5
90,20,21.463333333333296
100,20,21.39
90,20,21.356666666666698
640,20,21.356666666666698
600,20,21.29
330,10,21.29
350,0,21.2
320,10,21.26
420,10,21.29
510,0,21.23
740,20,21.29
590,20,21.29
390,20,21.445
760,30,21.6
560,20,21.6666666666667
340,10,21.823333333333295
320,0,22.0966666666667
270,20,22.323333333333295
180,20,22.39
140,30,22.426666666666698
130,20,22.5
140,20,22.533333333333296
120,20,22.6
130,30,22.6
140,20,22.6
160,20,22.7
140,20,22.7
140,20,22.7
130,30,22.7
120,0,22.7
70,0,22.7
90,0,22.6666666666667
100,10,22.65
90,0,22.6
90,0,22.6
40,10,22.6
60,0,22.566666666666695
40,0,22.5
40,0,22.5
30,0,22.426666666666698
30,0,22.39
40,0,22.323333333333295
50,0,22.29
50,0,22.29
60,0,22.26
40,0,22.2
60,0,22.1
40,0,22.1
60,0,22.066666666666695
50,0,22.0
60,0,22.0
50,0,21.9175
50,0,21.89
50,0,21.79
50,0,21.79
40,0,21.76
60,0,21.7
50,0,21.7
50,0,21.6333333333333
50,0,21.6
30,0,21.533333333333296
30,0,21.5
30,0,21.5
30,0,21.39
60,0,21.39
50,0,21.39
50,0,21.323333333333295
50,0,21.26
50,0,21.26
50,0,21.2
50,0,21.2
40,0,21.15
40,0,21.1
60,0,21.1
50,0,21.066666666666695
60,0,21.0
50,0,20.963333333333296
40,0,20.89
50,0,20.89
50,0,20.89
50,0,20.79
20,0,20.79
40,0,20.79
30,0,20.79
40,0,20.7
50,0,20.7
50,0,20.6333333333333
60,0,20.7
50,0,20.6666666666667
60,0,20.6
60,10,20.6
90,0,20.6
70,10,20.6
50,0,20.6
40,10,20.6666666666667
70,20,20.7
330,30,20.7
260,30,20.6
200,0,20.6
150,10,20.6
70,0,20.6
60,10,20.6
80,0,20.6
70,10,20.6333333333333
80,0,20.7
80,10,20.7
80,0,20.7
80,10,20.7
260,0,20.76
420,0,20.79
150,0,20.79
60,0,20.79
60,0,20.79
60,0,20.856666666666698
60,0,20.89
40,0,20.89
50,10,21.0
40,0,21.066666666666695
180,0,21.1
100,0,21.226666666666695
60,0,21.39
60,0,21.463333333333296
60,0,21.6333333333333
80,0,21.76
70,0,21.926666666666698
50,10,22.0
50,0,22.1333333333333
50,0,22.26
50,0,22.323333333333295
40,0,22.4175
60,0,22.5
50,0,22.6
60,0,22.6666666666667
60,0,22.7
40,10,22.76
50,0,22.79
50,0,22.79
60,0,22.7
80,0,22.7
80,0,22.7
70,0,22.7
80,0,22.73
80,0,22.79
100,0,22.79
80,0,22.79
80,0,22.79
90,0,22.856666666666698
90,10,22.79
100,20,22.856666666666698
110,20,22.79
90,20,22.823333333333295
100,30,22.823333333333295
80,20,22.79
70,20,22.79
110,20,22.79
100,30,22.73
360,20,22.7
350,20,22.7
190,20,22.7
590,10,22.6333333333333
90,10,22.7
110,10,22.76
110,10,22.823333333333295
140,30,22.89
130,20,22.89
180,30,22.89
130,20,22.89
140,20,22.823333333333295
140,20,22.89
120,20,22.89
150,30,22.89
130,20,22.89
130,20,22.89
110,20,22.89
90,30,22.89
70,20,22.89
70,20,22.89
100,20,22.89
80,30,22.823333333333295
80,20,22.856666666666698
60,20,22.79
70,30,22.79
70,20,22.79
60,20,22.7
70,20,22.7
50,20,22.7
60,20,22.7
60,30,22.6
70,20,22.6
70,10,22.6
50,0,22.566666666666695
40,0,22.5
30,0,22.5
30,0,22.5
30,0,22.463333333333296
50,0,22.39
50,0,22.39
50,0,22.39
60,0,22.39
50,0,22.323333333333295
50,0,22.29
50,0,22.29
40,0,22.29
50,0,22.23
50,0,22.2
60,0,22.2
60,0,22.1
50,0,22.1
50,0,22.1
40,0,22.0
20,0,22.0
30,0,22.0
30,0,21.926666666666698
50,0,21.89
60,0,21.89
40,0,21.79
50,0,21.79
50,0,21.76
50,0,21.76
50,0,21.7
50,0,21.7
50,0,21.6
50,0,21.6
50,0,21.566666666666695
50,0,21.566666666666695
40,0,21.5
50,0,21.5
50,0,21.39
50,0,21.39
50,0,21.39
30,0,21.356666666666698
50,10,21.29
20,0,21.29
60,0,21.29
80,0,21.29
90,0,21.29
50,0,21.2
60,0,21.26
60,0,21.29
50,0,21.29
50,0,21.26
50,10,21.2
40,0,21.2
50,0,21.2
50,0,21.2
70,0,21.2
50,0,21.2
30,0,21.2
30,0,21.2
30,0,21.1
40,0,21.1
40,0,21.1
60,0,21.1
60,0,21.1
50,0,21.1
70,0,21.066666666666695
40,10,21.0
60,0,21.0
50,0,20.926666666666698
40,0,20.963333333333296
60,0,20.89
50,0,20.89
130,0,20.89
90,0,20.89
70,0,20.89
70,0,20.89
70,0,20.89
70,0,20.89
60,0,20.89
60,0,20.89
60,0,20.89
60,0,20.89
50,0,20.926666666666698
50,0,21.0
50,0,21.0
50,0,21.0
40,0,21.033333333333296
60,0,21.033333333333296
50,0,21.1
60,0,21.1
50,0,21.1
60,0,21.1666666666667
50,0,21.2
40,0,21.26
50,0,21.323333333333295
50,10,21.39
60,0,21.39
50,0,21.39
50,0,21.39
50,0,21.39
50,0,21.39
80,0,21.39
80,0,21.39
90,10,21.39
90,0,21.39
80,0,21.356666666666698
80,0,21.29
70,0,21.29
70,0,21.29
240,0,21.29
250,0,21.29
100,0,21.39
110,10,21.463333333333296
130,0,21.533333333333296
120,0,21.6666666666667
120,0,21.7
110,10,21.7675
120,0,21.856666666666698
110,0,22.0
110,0,22.0
130,0,22.1
110,0,22.1
110,0,22.2
80,0,22.26
80,0,22.323333333333295
80,0,22.39
70,0,22.426666666666698
90,0,22.5
80,0,22.533333333333296
70,0,22.6
80,0,22.7
80,0,22.7
80,0,22.7
50,0,22.7
60,10,22.7
30,0,22.7
30,0,22.6
40,0,22.6
30,0,22.6
60,0,22.5
50,0,22.5
80,10,22.5
50,0,22.426666666666698
50,0,22.39
60,0,22.39
50,0,22.29
60,0,22.29
50,0,22.26
50,0,22.2
50,0,22.2
40,0,22.1333333333333
50,0,22.1
60,0,22.033333333333296
50,0,22.0
40,0,22.0
40,0,21.963333333333296
30,0,21.89
30,0,21.89
50,0,21.79
50,0,21.79
50,0,21.7
50,0,21.7
60,0,21.7
50,0,21.7
50,0,21.6
60,0,21.6
50,0,21.566666666666695
50,0,21.5
40,0,21.5
40,0,21.5
60,0,21.39
50,0,21.39
60,0,21.39
40,0,21.39
30,0,21.29
20,0,21.29
20,0,21.23
50,0,21.2
50,0,21.2
60,0,21.1666666666667
50,0,21.1
60,0,21.1
50,0,21.1
50,0,21.1
50,0,21.033333333333296
50,0,21.0
50,0,21.0
60,0,21.0
60,0,21.0
50,0,21.0
60,0,20.926666666666698
60,0,20.963333333333296
50,0,20.963333333333296
30,0,21.0
30,0,21.0
110,0,21.0
50,0,21.0
120,0,21.0
350,0,21.0
60,0,21.0
60,0,21.0
60,0,21.0
280,0,21.0
360,0,20.926666666666698
120,0,20.89
80,0,20.89
110,0,20.89
70,0,20.89
90,0,20.89
190,0,20.89
420,0,20.89
230,0,20.89
650,0,20.89
690,0,20.89
410,10,20.89
330,0,20.89
320,0,20.89
300,0,20.89
270,0,20.89
140,0,20.926666666666698
110,0,21.0
340,0,21.066666666666695
370,0,21.2
290,0,21.2
310,0,21.2
270,0,21.23
260,0,21.29
230,0,21.323333333333295
200,0,21.39
90,0,21.39
100,0,21.39
110,0,21.5
90,0,21.426666666666698
100,0,21.39
100,0,21.39
90,0,21.39
80,0,21.39
80,0,21.39
80,0,21.39
60,0,21.323333333333295
90,0,21.29
80,0,21.29
110,0,21.29
120,0,21.29
100,0,21.2
110,0,21.2
100,0,21.2
100,0,21.2
90,0,21.2
80,0,21.26
80,0,21.323333333333295
90,0,21.39
110,0,21.426666666666698
110,10,21.5
130,30,21.5
220,20,21.533333333333296
200,20,21.6666666666667
150,10,21.73
140,10,21.79
120,10,21.89
90,0,21.89
100,0,22.0
110,0,22.0
120,0,22.033333333333296
140,10,22.1
110,0,22.1
100,0,22.1666666666667
120,0,22.2
100,0,22.2
80,10,22.29
100,0,22.29
100,0,22.29
100,0,22.29
100,0,22.29
90,0,22.29
100,0,22.29
90,0,22.29
90,0,22.29
80,30,22.29
40,0,22.23
70,0,22.2
60,0,22.2
50,0,22.2
30,10,22.1333333333333
30,0,22.1
40,0,22.1
50,0,22.0
60,0,22.0
50,0,22.0
60,0,22.0
70,0,21.963333333333296
60,0,21.89
50,10,21.89
60,0,21.865
50,0,21.79
50,0,21.79
60,0,21.73
50,0,21.7
60,0,21.7
70,0,21.6666666666667
50,0,21.6
60,10,21.6
50,0,21.6
50,0,21.5
40,0,21.5
40,0,21.5
30,0,21.426666666666698
40,0,21.39
70,0,21.39
60,0,21.39
60,10,21.323333333333295
50,0,21.356666666666698
50,0,21.29
60,0,21.29
50,0,21.2
60,0,21.2
60,0,21.2
60,0,21.2
50,0,21.1666666666667
60,0,21.1
50,0,21.1
50,0,21.1
50,0,21.066666666666695
60,0,21.0
60,0,21.0
60,0,20.926666666666698
50,0,20.89
50,0,20.89
40,0,20.89
40,0,20.89
30,0,20.79
50,0,20.79
60,0,20.79
60,0,20.79
60,0,20.79
60,0,20.79
80,0,20.73
110,0,20.7
100,0,20.76
90,0,20.79
100,0,20.79
100,0,20.79
90,0,20.79
100,0,20.79
90,0,20.79
140,0,20.79
370,0,20.79
230,0,20.79
100,0,20.79
90,0,20.79
140,0,20.79
150,0,20.89
110,10,20.89
130,0,20.963333333333296
100,0,21.0
130,0,21.0
490,0,21.0
410,0,21.0
360,0,21.033333333333296
340,0,21.033333333333296
310,0,21.1
290,0,21.1
230,0,21.2
150,0,21.26
100,0,21.323333333333295
110,0,21.463333333333296
120,0,21.533333333333296
120,0,21.6
120,0,21.7
110,0,21.76
120,0,21.84
110,0,21.89
110,0,21.963333333333296
230,0,22.0
180,0,22.066666666666695
70,0,22.1
70,0,22.1
80,0,22.23
80,0,22.29
100,0,22.29
80,0,22.356666666666698
90,0,22.5
80,0,22.566666666666695
100,0,22.6
100,0,22.6
80,0,22.6
100,0,22.6666666666667
160,0,22.7
460,0,22.7
120,0,22.73
70,0,22.79
100,0,22.79
100,0,22.7
130,0,22.7
110,0,22.7
110,0,22.7
220,0,22.6
430,0,22.6
290,0,22.6
250,0,22.6
260,10,22.7
250,10,22.7
240,0,22.73
190,0,22.79
70,10,22.89
80,10,23.03
90,0,23.2
100,0,23.1333333333333
110,0,23.1
130,10,23.1
170,0,23.1
120,0,23.1
110,10,23.1
120,0,23.066666666666695
120,0,23.0
110,0,23.0
120,0,23.0
130,0,22.963333333333296
130,0,22.89
130,0,22.89
80,0,22.823333333333295
80,10,22.79
60,10,22.79
60,0,22.7
40,0,22.7
60,0,22.6666666666667
60,0,22.6
50,0,22.6
40,0,22.533333333333296
40,0,22.5
30,0,22.4175
60,10,22.39
50,0,22.39
50,0,22.323333333333295
60,0,22.29
60,0,22.29
60,0,22.26
70,0,22.2
50,0,22.2
60,0,22.2
50,0,22.1
50,0,22.1
50,0,22.066666666666695
50,0,22.0
70,0,22.0
60,0,22.0
60,0,21.963333333333296
50,0,21.89
50,0,21.89
50,0,21.815
40,0,21.79
30,0,21.79
30,0,21.79
50,0,21.7
50,0,21.7
70,0,21.6333333333333
50,0,21.6333333333333
50,0,21.6
60,0,21.6
50,0,21.566666666666695
50,0,21.5
60,0,21.5
60,0,21.5
60,0,21.5
60,0,21.426666666666698
50,0,21.39
50,0,21.39
50,0,21.356666666666698
50,0,21.356666666666698
90,0,21.29
60,0,21.29
70,0,21.29
370,0,21.29
70,0,21.29
60,10,21.26
50,0,21.2
50,0,21.2
70,0,21.2
80,0,21.2
70,0,21.2
80,0,21.2
70,0,21.2
60,0,21.2
60,0,21.2
370,0,21.2
380,0,21.2
50,0,21.2
70,0,21.2
60,0,21.2
50,0,21.2
60,0,21.2
50,0,21.2
60,0,21.26
50,0,21.2
40,0,21.26
60,0,21.29
50,0,21.29
40,0,21.29
70,0,21.29
60,0,21.29
60,0,21.29
60,0,21.29
60,0,21.29
70,0,21.29
70,0,21.29
70,0,21.29
60,0,21.29
50,0,21.29
60,0,21.29
50,0,21.29
50,0,21.23
50,0,21.29
60,0,21.23
60,0,21.23
70,0,21.26
40,0,21.2
30,0,21.23
30,0,21.23
30,0,21.2
60,0,21.2
50,0,21.2
60,0,21.2
60,0,21.2
60,0,21.2
50,0,21.2
60,0,21.2
50,0,21.2
50,0,21.2
60,0,21.2
50,0,21.1333333333333
70,0,21.1333333333333
60,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,10,21.1
50,0,21.066666666666695
40,30,21.066666666666695
40,20,21.1
60,30,21.1
50,20,21.1333333333333
90,20,21.2
90,30,21.23
560,30,21.356666666666698
410,20,21.533333333333296
170,10,21.6666666666667
110,10,21.84
130,10,21.926666666666698
140,20,22.066666666666695
140,30,22.1
140,20,22.1666666666667
110,30,22.23
140,30,22.29
140,20,22.426666666666698
140,20,22.5
130,30,22.6
120,20,22.6
140,20,22.6333333333333
120,20,22.7
120,30,22.7
140,20,22.7
100,20,22.79
70,20,22.79
60,20,22.79
70,30,22.73
70,20,22.7
50,20,22.7
60,20,22.6333333333333
30,20,22.6
40,20,22.6
40,30,22.6
60,20,22.533333333333296
70,20,22.5
70,20,22.5
70,20,22.39
60,30,22.39
60,20,22.356666666666698
60,20,22.29
60,20,22.29
50,10,22.29
60,10,22.2
60,0,22.2
50,0,22.1666666666667
60,0,22.1
40,0,22.1
50,0,22.025
50,0,22.0
40,0,22.0
60,0,21.926666666666698
50,0,21.89
60,0,21.89
30,0,21.79
40,0,21.79
20,0,21.79
30,0,21.79
40,0,21.7
50,0,21.7
60,0,21.7
60,0,21.6333333333333
50,0,21.6
50,0,21.6
50,0,21.566666666666695
50,0,21.5
40,0,21.5
50,0,21.5
60,0,21.5
50,0,21.39
50,0,21.39
60,0,21.39
50,0,21.39
40,0,21.29
60,0,21.29
70,0,21.29
60,10,21.29
40,0,21.29
90,0,21.29
30,10,21.2
30,0,21.2
50,0,21.2
50,0,21.2
40,0,21.2
50,0,21.2
60,0,21.1
50,0,21.1
60,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
40,0,21.1
60,0,21.1
50,0,21.1666666666667
60,0,21.2
40,0,21.2
50,0,21.2
40,0,21.2
30,0,21.29
30,0,21.29
30,0,21.29
50,0,21.356666666666698
60,0,21.39
60,0,21.39
40,0,21.426666666666698
50,0,21.5
50,0,21.5
50,0,21.6
50,0,21.6666666666667
60,0,21.7
60,0,21.76
50,0,21.823333333333295
50,0,21.963333333333296
50,0,22.0
40,0,22.066666666666695
60,0,22.1333333333333
50,0,22.2
50,0,22.26
50,0,22.26
70,0,22.26
40,0,22.2
50,0,22.2
50,0,22.2
50,0,22.2
50,0,22.2
30,0,22.26
40,0,22.2
30,0,22.2
40,0,22.2
50,0,22.2
60,0,22.2
40,0,22.2
50,0,22.1333333333333
50,0,22.1333333333333
50,0,22.1
60,0,22.1
50,0,22.1
60,0,22.1
50,0,22.1
50,0,22.1
40,0,22.1
70,0,22.1
80,0,22.1
90,0,22.1
100,0,22.1
100,0,22.066666666666695
120,0,22.0
110,0,22.0
320,0,22.0
620,0,22.0
450,0,22.066666666666695
240,0,22.23
100,10,22.356666666666698
120,10,22.5
130,0,22.5
140,20,22.533333333333296
140,20,22.6
160,30,22.6
110,20,22.6666666666667
120,30,22.73
130,20,22.79
140,20,22.823333333333295
130,20,22.89
150,0,22.89
140,10,22.9725
130,0,23.0
120,0,23.033333333333296
110,0,23.033333333333296
80,0,23.1
60,0,23.033333333333296
40,10,23.0
40,0,23.0
50,0,23.0
70,0,22.926666666666698
60,0,22.89
50,0,22.89
40,0,22.79
60,0,22.79
50,0,22.76
60,0,22.7
60,0,22.7
60,0,22.7
50,0,22.6
50,0,22.6
50,0,22.55
50,0,22.5
50,0,22.5
40,0,22.463333333333296
60,0,22.39
60,0,22.39
50,0,22.323333333333295
60,0,22.29
50,0,22.29
40,0,22.26
30,0,22.2
20,0,22.2
40,0,22.2
40,0,22.1666666666667
60,0,22.1
60,0,22.1
50,0,22.033333333333296
40,0,22.0
60,0,22.0
40,0,22.0
50,0,21.9175
50,0,21.89
50,0,21.89
60,0,21.823333333333295
60,0,21.79
50,0,21.79
50,0,21.79
50,0,21.79
40,0,21.76
50,0,21.7
50,0,21.7
60,0,21.7
60,0,21.7
80,0,21.6333333333333
40,0,21.6
290,10,21.6
130,0,21.6
330,0,21.6
80,0,21.6
280,0,21.525
150,0,21.5
60,0,21.6
70,0,21.533333333333296
50,0,21.5
110,0,21.5
410,0,21.5
160,0,21.5
70,0,21.5
80,10,21.566666666666695
60,0,21.6
100,0,21.6
80,0,21.6
60,10,21.6
80,0,21.6
60,0,21.6666666666667
60,0,21.7
80,0,21.7
100,0,21.7
80,0,21.76
110,0,21.745
60,0,21.79
40,0,21.79
40,0,21.79
60,0,21.79
70,0,21.89
90,20,21.89
100,20,21.89
100,10,21.89
50,0,21.89
50,0,21.89
50,0,21.856666666666698
50,0,21.856666666666698
50,0,21.79
50,0,21.79
50,0,21.79
60,0,21.79
60,0,21.79
60,0,21.79
80,0,21.7
90,0,21.7
90,0,21.7
90,0,21.7
100,0,21.7
100,0,21.6
90,0,21.6
90,0,21.6
60,0,21.6
80,0,21.6
60,0,21.6
70,0,21.566666666666695
90,0,21.5
100,10,21.5
120,0,21.5
120,0,21.5
110,0,21.5
90,10,21.5
100,20,21.426666666666698
110,10,21.39
100,10,21.315
110,10,21.29
100,10,21.29
90,10,21.23
100,10,21.2
110,10,21.2
100,10,21.29
190,10,21.29
210,20,21.39
140,10,21.463333333333296
100,10,21.6333333333333
120,10,21.76
90,10,21.823333333333295
200,10,21.963333333333296
140,10,22.0
100,10,22.066666666666695
120,20,22.1333333333333
130,10,22.2
150,10,22.29
140,20,22.356666666666698
120,10,22.39
140,10,22.426666666666698
120,20,22.5
110,10,22.533333333333296
90,10,22.6
90,20,22.6
90,20,22.6
90,30,22.6333333333333
80,40,22.7
80,30,22.6333333333333
60,30,22.7
70,20,22.6
50,30,22.6
80,20,22.6
50,20,22.533333333333296
70,20,22.566666666666695
60,20,22.5
60,30,22.5
50,20,22.426666666666698
40,10,22.463333333333296
20,0,22.39
50,0,22.323333333333295
50,0,22.29
50,0,22.29
50,0,22.29
50,0,22.23
60,0,22.2
50,0,22.2
60,0,22.2
50,0,22.1333333333333
50,0,22.1
50,0,22.033333333333296
50,0,22.0
50,0,22.0
50,0,22.0
50,0,21.926666666666698
60,0,21.89
60,0,21.89
50,0,21.89
40,0,21.815
50,0,21.79
50,0,21.79
50,0,21.79
50,0,21.7
50,0,21.7
50,0,21.7
40,0,21.7
20,0,21.6
30,0,21.6
30,0,21.6
50,0,21.533333333333296
50,0,21.5
60,0,21.5
60,0,21.5
50,0,21.5
50,0,21.5
50,0,21.426666666666698
50,0,21.39
50,0,21.39
80,0,21.39
50,0,21.39
50,10,21.39
70,0,21.39
60,0,21.39
100,0,21.39
60,0,21.39
50,0,21.39
40,0,21.39
40,0,21.39
30,0,21.39
30,0,21.29
40,0,21.29
20,0,21.29
60,0,21.29
50,0,21.29
60,20,21.29
60,20,21.2
60,20,21.2
60,30,21.2
60,20,21.2
70,20,21.2
60,20,21.2
70,20,21.2
60,30,21.2
60,20,21.2
60,20,21.2
60,20,21.2
60,20,21.2
70,20,21.2
70,10,21.2
50,0,21.2
50,0,21.2
20,0,21.2
30,0,21.1333333333333
30,0,21.2
30,0,21.1
60,0,21.1
50,0,21.1
60,0,21.1
50,0,21.1
50,0,21.1
40,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
60,0,21.1
40,0,21.1
50,0,21.033333333333296
50,0,21.1
50,0,21.1
50,0,21.1
50,0,21.1
30,0,21.1
40,0,21.033333333333296
50,0,21.05
90,0,21.033333333333296
90,0,21.0
130,0,21.0
130,0,21.0
140,0,21.0
150,0,21.0
140,0,21.0
130,0,21.0
90,0,21.0
100,0,20.963333333333296
70,0,20.963333333333296
80,0,20.963333333333296
90,0,20.89
160,0,21.0
560,0,21.0
390,0,21.033333333333296
190,0,21.1666666666667
80,10,21.39
90,10,21.463333333333296
90,0,21.5
80,0,21.6
100,0,21.6
100,10,21.7
120,0,21.7
100,10,21.79
100,10,21.856666666666698
100,30,22.0
100,30,22.066666666666695
90,20,22.1
80,20,22.1666666666667
110,0,22.2
80,0,22.2
110,0,22.29
100,0,22.29
90,0,22.29
90,0,22.29
70,10,22.29
80,10,22.29
50,0,22.29
50,0,22.29
70,0,22.29
60,0,22.2
50,0,22.2
50,0,22.2
50,0,22.2
50,0,22.1
40,0,22.1
60,0,22.1
60,0,22.033333333333296
60,0,22.0
60,0,22.0
50,0,22.0
50,0,21.926666666666698
40,0,21.89
30,0,21.89
30,0,21.856666666666698
40,0,21.79
50,0,21.79
60,0,21.79
50,0,21.73
50,0,21.7
60,0,21.7
50,0,21.7
50,0,21.6333333333333
50,0,21.6
50,0,21.6
60,0,21.5
60,0,21.5
50,0,21.5
60,0,21.5
50,0,21.39
50,0,21.39
50,0,21.39
60,0,21.39
50,0,21.39
60,0,21.39
50,0,21.356666666666698
50,0,21.29
50,0,21.29
40,0,21.2
60,0,21.2
50,0,21.2
50,0,21.2
40,0,21.2
40,0,21.2
30,0,21.1
30,0,21.1
60,0,21.1
40,0,21.1
60,0,21.1
50,10,21.1
90,0,21.0
70,10,21.0
60,0,21.1
70,0,21.033333333333296
50,0,21.0
60,0,21.0
40,0,21.0
50,0,21.0
50,0,21.0
300,10,21.0
140,10,21.0
490,0,21.0
370,0,21.0
370,0,20.89
210,0,20.89
60,0,20.89
70,0,20.89
90,0,20.89
80,0,20.89
310,0,21.0
370,0,21.0
60,0,21.0
40,0,21.0
250,0,21.0
780,0,21.0
520,0,21.0
440,0,21.075
600,0,21.1
530,0,21.1333333333333
290,0,21.2
240,0,21.29
240,0,21.356666666666698
80,0,21.39
60,0,21.39
50,0,21.39
230,0,21.463333333333296
690,10,21.5
570,0,21.5
330,0,21.5
270,0,21.566666666666695
280,0,21.6333333333333
250,0,21.7
240,0,21.79
190,0,21.79
80,0,21.89
650,0,21.9725
660,0,22.0
370,0,22.1
310,0,22.1666666666667
330,0,22.23
320,10,22.29
310,0,22.323333333333295
260,0,22.39
200,0,22.39
110,0,22.463333333333296
500,0,22.5
640,0,22.5
420,0,22.6
320,0,22.6
300,0,22.6
280,0,22.6
330,10,22.6
240,0,22.6
170,0,22.7
110,0,22.7
470,30,22.79
380,20,22.89
330,20,22.89
340,20,23.0
320,20,23.066666666666695
510,0,23.1333333333333
880,10,23.2
440,0,23.23
110,10,23.356666666666698
110,10,23.5
130,10,23.5
110,10,23.6
120,10,23.6666666666667
130,0,23.6
180,0,23.6
130,10,23.6666666666667
130,0,23.6
110,0,23.6
110,0,23.6
110,0,23.6
100,0,23.525
110,0,23.5
110,10,23.5
110,0,23.426666666666698
90,0,23.39
70,10,23.39
70,0,23.356666666666698
50,0,23.29
50,0,23.26
70,0,23.2
50,10,23.2
50,0,23.2
50,0,23.1
50,0,23.1
60,0,23.066666666666695
60,0,23.0
70,0,23.0
50,0,23.0
60,0,22.963333333333296
50,0,22.865
50,0,22.79
50,0,22.79
50,0,22.79
50,0,22.7
60,0,22.7
60,0,22.6666666666667
50,0,22.6
60,0,22.6
60,0,22.533333333333296
50,0,22.5
50,0,22.5
50,0,22.39
50,0,22.39
50,0,22.29
40,0,22.29
40,0,22.29
40,0,22.23
30,0,22.2
50,0,22.2
50,0,22.1
60,0,22.1
50,0,22.1
50,0,22.0
60,0,22.0
50,0,22.0
60,0,22.0
60,0,21.89
50,0,21.89
50,0,21.79
50,0,21.79
40,0,21.79
50,0,21.73
60,0,21.7
60,0,21.7
60,0,21.6666666666667
50,0,21.6666666666667
60,0,21.6
40,0,21.6
60,0,21.6
50,0,21.525
50,0,21.5
50,0,21.5
60,0,21.5
70,0,21.426666666666698
80,0,21.426666666666698
90,0,21.39
60,0,21.39
60,0,21.39
50,0,21.39
60,0,21.39
50,0,21.39
50,0,21.39
50,0,21.39
60,0,21.39
110,0,21.39
50,0,21.39
150,0,21.39
210,0,21.39
120,0,21.39
380,0,21.39
160,0,21.39
140,10,21.39
130,0,21.356666666666698
130,0,21.29
140,0,21.29
210,0,21.29
510,10,21.39
630,20,21.39
500,10,21.39
290,20,21.39
270,10,21.426666666666698
250,10,21.5
130,20,21.5
80,10,21.566666666666695
100,20,21.7
80,10,21.76
140,0,21.79
80,0,21.79
90,0,21.89
80,0,22.0
80,0,22.0
80,0,22.0
70,0,22.0
70,0,22.0
70,0,22.0
60,0,22.0
60,0,22.0
70,0,22.0
70,0,22.0
80,0,22.0
60,0,22.0
80,0,22.0
60,0,22.0
50,0,22.0
90,0,22.0
100,10,22.0
100,0,22.0
100,0,21.89
120,10,22.0
110,0,22.0
110,0,21.963333333333296
110,10,21.963333333333296
100,0,21.963333333333296
110,10,21.89
100,0,21.963333333333296
110,10,21.89
110,0,21.89
100,0,21.89
100,0,21.89
120,10,21.89
240,0,21.856666666666698
470,0,21.856666666666698
180,10,21.926666666666698
100,10,22.066666666666695
100,20,22.2
120,40,22.26
450,30,22.29
170,30,22.315
140,30,22.39
150,0,22.426666666666698
140,0,22.5
140,0,22.6
120,0,22.6666666666667
120,0,22.7
120,10,22.76
120,0,22.823333333333295
110,0,22.89
