Appliances,lights,T1,RH_1
50,0,19.5,37.2
50,0,19.5,37.2
60,10,19.463333333333296,37.06
50,0,19.39,37.06
40,0,19.39,37.09
50,0,19.39,37.03
40,0,19.356666666666698,37.03
40,0,19.29,37.03
40,0,19.29,37.0
50,0,19.29,37.0
60,0,19.26,36.9666666666667
40,10,19.2,36.9
30,0,19.2,36.9
20,0,19.2,36.9
20,0,19.2,36.9
30,0,19.1666666666667,36.9
50,0,19.1,36.9
40,0,19.1,36.933333333333294
60,0,19.1,36.933333333333294
50,0,19.066666666666695,36.9666666666667
40,0,19.0,36.9
60,0,19.0,36.9
40,0,19.0,36.9
50,0,19.0,36.9
40,10,19.0,37.02666666666669
80,0,19.0,37.23
50,0,19.0,37.6966666666667
40,0,19.0,37.79
20,0,19.0,37.79
150,0,18.89,37.6633333333333
330,0,18.89,37.59
150,0,18.89,37.5
110,0,18.89,37.59
60,0,18.89,37.6633333333333
60,0,18.926666666666698,37.8266666666667
60,0,18.926666666666698,37.9
60,0,18.926666666666698,37.9
60,0,19.0,37.9
170,0,19.0,37.7
700,0,19.0,37.7
630,0,19.1,38.1933333333333
370,0,19.1666666666667,39.06
280,0,19.23,39.2666666666667
270,0,19.356666666666698,39.52666666666669
350,0,19.426666666666698,39.6633333333333
590,0,19.566666666666695,39.6633333333333
500,0,19.7,40.03
360,0,19.76,41.6233333333333
330,0,19.926666666666698,43.9566666666667
510,0,20.0,46.49
630,0,20.05,46.4
410,0,20.1,45.59
290,0,20.2,45.03
330,0,20.29,44.3933333333333
230,0,20.356666666666698,43.6
180,0,20.426666666666698,43.133333333333304
80,0,20.566666666666695,42.52666666666669
70,0,20.6,41.6233333333333
50,0,20.6,41.03
350,0,20.6666666666667,40.533333333333296
630,0,20.6666666666667,40.3333333333333
470,0,20.79,40.4
310,0,20.856666666666698,40.4
270,0,20.926666666666698,40.363333333333294
220,0,21.0,40.23
240,0,21.1,40.223333333333294
240,10,21.1,40.03
350,0,21.2,39.8333333333333
70,0,21.2,39.9
180,0,21.245,40.795
190,0,21.323333333333295,41.6266666666667
410,0,21.39,42.6266666666667
290,0,21.39,41.16
280,0,21.39,40.6333333333333
260,0,21.5,40.1
260,0,21.5,39.7666666666667
220,0,21.463333333333296,39.4666666666667
200,10,21.39,39.3266666666667
120,0,21.39,39.1333333333333
50,0,21.463333333333296,39.0
50,0,21.5,38.76
50,0,21.5,38.6266666666667
40,0,21.39,38.3333333333333
60,0,21.39,38.06666666666669
80,0,21.29,38.0
80,0,21.29,38.0
90,0,21.26,38.09
70,0,21.2,38.03
70,0,21.2,37.95
90,0,21.1666666666667,37.86
80,0,21.1,38.0
100,0,21.1,37.863333333333294
110,0,21.1,37.79
190,0,21.0,37.7
330,0,21.0,37.7
460,0,21.0,38.1633333333333
140,0,21.0,41.5566666666667
100,10,21.1,42.4233333333333
120,10,21.1,41.83
120,0,21.1333333333333,41.2966666666667
120,0,21.2,40.963333333333296
120,0,21.2,40.2666666666667
110,0,21.26,39.86
110,10,21.29,39.43
120,30,21.29,39.09666666666671
90,20,21.29,38.723333333333294
80,20,21.29,38.723333333333294
90,20,21.29,38.56
100,30,21.29,38.225
100,20,21.29,37.933333333333294
90,20,21.2,37.6633333333333
90,20,21.2,37.53
90,20,21.2,37.3333333333333
60,20,21.2,37.1266666666667
70,20,21.1666666666667,36.9666666666667
60,0,21.1,36.9
90,20,21.1,37.0
70,30,21.1,37.2
60,20,21.0,37.3266666666667
60,20,21.0,37.4
60,20,20.963333333333296,37.53
60,20,20.89,37.6633333333333
60,20,20.89,37.7666666666667
60,30,20.89,37.9666666666667
50,20,20.79,38.03
70,20,20.79,38.09
60,20,20.76,38.2
70,20,20.7,38.2675
60,30,20.7,38.29
50,20,20.6,38.23
60,20,20.6,38.29
50,20,20.533333333333296,38.29
60,20,20.533333333333296,38.363333333333294
70,20,20.5,38.5
60,30,20.5,38.5
60,20,20.39,38.4
60,20,20.39,38.4
50,0,20.356666666666698,38.363333333333294
40,0,20.29,38.29
50,0,20.29,38.4
40,0,20.29,38.4
50,0,20.2,38.29
60,0,20.2,38.363333333333294
50,0,20.2,38.4
40,0,20.2,38.4
30,0,20.1,38.4
20,0,20.1,38.3266666666667
30,0,20.05,38.245
30,0,20.0,38.2
50,0,20.0,38.2
50,0,20.0,38.1633333333333
60,0,19.926666666666698,38.09
50,0,19.89,38.09
40,0,19.89,38.09
50,0,19.89,38.09
40,0,19.823333333333295,38.03
50,0,19.79,38.0
50,0,19.79,38.0
50,0,19.79,38.0
50,0,19.73,38.0
50,0,19.7,38.0
50,0,19.7,38.06
40,0,19.7,38.06
30,0,19.6333333333333,37.933333333333294
20,0,19.6666666666667,37.9666666666667
30,10,19.6,37.9
70,0,19.6,37.995
80,0,19.6,38.53
60,10,19.6,38.723333333333294
50,0,19.6,38.6633333333333
50,0,19.6,38.463333333333296
50,0,19.6,38.29
40,0,19.6,38.23
50,0,19.6,37.9666666666667
60,0,19.6,37.9
60,0,19.6,37.7
50,0,19.6,37.7
40,10,19.5,37.7
50,10,19.5,37.7
30,10,19.5,37.6633333333333
30,0,19.5,37.59
20,0,19.5,37.59
30,0,19.5,37.59
60,0,19.39,37.53
50,0,19.39,37.59
50,0,19.445,37.545
40,0,19.5,37.5
50,0,19.426666666666698,37.2266666666667
40,0,19.39,36.8266666666667
40,0,19.39,36.9
50,0,19.39,37.03
70,0,19.463333333333296,39.89
60,0,19.6,39.533333333333296
40,0,19.6,39.0
40,0,19.5,38.79
80,0,19.566666666666695,38.73
390,0,19.6,38.56
180,0,19.6666666666667,38.56
50,0,19.7,38.56
70,0,19.7,38.433333333333294
70,0,19.7,38.26
220,0,19.76,38.1266666666667
310,0,19.79,38.1933333333333
80,0,19.79,38.6
60,10,19.79,38.995
50,0,19.89,39.3266666666667
60,0,19.89,39.52666666666669
60,0,19.926666666666698,39.7
50,0,20.0,39.7
50,0,20.0,39.89
40,0,20.0,40.09
30,0,20.1,40.3266666666667
20,10,20.1,40.4
20,0,20.1,40.363333333333294
40,0,20.1,40.29
50,0,20.1,40.2
50,0,20.1,40.2
60,0,20.066666666666695,39.9666666666667
40,0,20.0,39.8266666666667
40,0,20.0,39.7
50,0,20.0,39.6266666666667
40,10,20.0,39.56
50,0,20.0,39.433333333333294
50,0,20.0,39.45
60,0,20.0,39.363333333333294
40,0,20.0,39.29
40,0,19.963333333333296,39.1633333333333
30,0,19.89,39.03
40,0,19.89,38.6933333333333
60,0,19.89,38.5
80,10,19.89,38.363333333333294
100,0,19.89,38.29
110,0,19.856666666666698,38.42666666666669
110,10,19.79,38.76
260,20,19.79,38.59
760,20,19.856666666666698,38.53
660,10,19.89,40.8
130,30,19.89,46.66
110,20,20.033333333333296,48.6933333333333
120,20,20.1666666666667,46.56
130,40,20.23,44.4633333333333
120,20,20.29,42.9233333333333
130,20,20.39,41.6966666666667
120,40,20.4175,40.92
110,40,20.5,40.39
100,30,20.6333333333333,39.9666666666667
90,30,20.7,39.6933333333333
100,30,20.79,39.363333333333294
100,30,20.79,39.1566666666667
130,20,20.89,39.03
100,0,20.963333333333296,39.1633333333333
90,0,21.0,39.26
100,0,21.0,39.1266666666667
100,0,21.1,39.1333333333333
100,0,21.1,38.933333333333294
100,0,21.1,38.76
80,10,21.1,38.56666666666669
50,0,21.1,38.4
40,0,21.033333333333296,38.3266666666667
40,0,21.0,38.1633333333333
50,0,20.926666666666698,38.09
50,0,20.89,38.09
30,0,20.865,38.0675
30,0,20.79,38.0
30,0,20.79,38.09
40,0,20.73,38.09
40,0,20.7,38.06
50,0,20.7,37.933333333333294
50,0,20.7,37.9
50,0,20.6333333333333,37.7666666666667
50,10,20.6,37.7
50,0,20.533333333333296,37.7
50,0,20.566666666666695,37.7
50,0,20.5,37.6266666666667
50,0,20.39,37.5
50,0,20.39,37.5
50,0,20.39,37.5
40,0,20.323333333333295,37.5
40,0,20.29,37.5
30,0,20.29,37.5
30,0,20.2,37.4
30,0,20.2,37.4
40,0,20.2,37.4
50,0,20.1,37.363333333333294
50,0,20.1,37.29
40,0,20.1,37.2
40,0,20.033333333333296,37.1266666666667
60,0,20.0,37.1633333333333
50,0,20.0,37.09
50,0,20.0,37.09
60,0,19.926666666666698,37.09
40,0,19.89,37.09
50,0,19.89,37.09
40,0,19.89,37.09
50,0,19.823333333333295,37.03
40,0,19.79,37.0
50,0,19.79,37.0
50,0,19.76,37.0
40,0,19.7,37.0
20,0,19.7,37.0
20,0,19.7,37.0
30,0,19.6333333333333,36.933333333333294
50,0,19.6,37.0
40,0,19.6,37.0
50,0,19.6,37.0
60,0,19.6,37.0
50,0,19.5,37.0
50,0,19.5,37.0
40,0,19.5,37.0
50,0,19.5,37.0
80,0,19.463333333333296,37.03
40,10,19.39,37.223333333333294
50,0,19.426666666666698,37.7266666666667
50,0,19.426666666666698,38.06
60,0,19.39,38.0
70,0,19.39,38.0
30,0,19.426666666666698,38.1566666666667
30,10,19.5,38.29
300,0,19.39,38.463333333333296
190,0,19.39,38.53
510,10,19.445,38.45
200,0,19.463333333333296,38.363333333333294
200,10,19.39,38.29
360,0,19.426666666666698,38.1633333333333
100,0,19.426666666666698,38.03
60,0,19.39,38.06666666666669
70,0,19.39,38.26
70,0,19.463333333333296,38.4
280,0,19.39,38.4
370,10,19.39,38.29
50,0,19.39,38.29
90,0,19.5,38.36
70,0,19.5,38.7666666666667
60,10,19.5,40.0633333333333
60,10,19.5,39.59666666666671
30,10,19.5,39.2666666666667
30,10,19.5,39.06
50,0,19.5,38.3
50,10,19.5,37.1
70,0,19.5,36.5
50,0,19.5,37.7
40,0,19.5,37.7
50,0,19.5,37.43
50,0,19.5,37.23
40,0,19.5,37.02666666666669
50,0,19.5,36.8266666666667
50,0,19.5,36.6633333333333
80,0,19.426666666666698,36.53
90,0,19.426666666666698,36.53
90,0,19.426666666666698,36.59
80,10,19.463333333333296,36.59
70,0,19.463333333333296,36.59
60,0,19.5,36.7
70,0,19.5,36.6266666666667
100,0,19.5,36.59
110,0,19.426666666666698,36.59
110,0,19.39,36.53
110,0,19.39,36.6633333333333
110,10,19.445,36.79
100,10,19.39,36.9
110,10,19.39,36.9
120,10,19.39,36.9666666666667
130,0,19.39,36.8266666666667
100,10,19.39,36.76
110,0,19.39,36.7
120,10,19.39,36.7
110,0,19.39,36.7
100,0,19.39,36.7
80,0,19.39,36.7
90,0,19.39,36.73
90,0,19.39,36.79
100,0,19.426666666666698,36.73
130,20,19.5,36.79
110,20,19.533333333333296,36.79
90,10,19.6,36.93
90,0,19.7,37.0
100,0,19.76,37.0
120,0,19.79,37.0
140,20,19.89,37.09
160,20,19.89,37.09
230,30,20.0,37.1266666666667
180,10,20.066666666666695,37.3333333333333
140,20,20.1333333333333,38.09666666666671
140,10,20.26,38.363333333333294
130,0,20.39,38.63
120,0,20.463333333333296,37.89
100,0,20.533333333333296,37.89
110,0,20.6,38.1633333333333
130,10,20.7,38.29
140,20,20.76,38.23
140,30,20.823333333333295,38.06
130,20,20.89,37.8
130,20,20.926666666666698,37.56
130,30,21.0,37.36
100,20,21.0,37.2
110,30,21.0,37.06666666666669
110,20,21.0,36.845
120,20,21.0,36.6633333333333
100,20,21.0,36.53
90,30,21.0,36.363333333333294
90,20,21.0,36.29
40,20,21.0,36.2
30,20,21.0,36.2
50,20,21.0,36.2
40,30,20.926666666666698,36.2
60,20,20.89,36.29
50,30,20.89,36.29
60,20,20.856666666666698,36.4
60,30,20.79,36.4
60,20,20.79,36.53
60,20,20.73,36.59
60,20,20.7,36.59
70,20,20.7,36.6633333333333
60,30,20.6666666666667,36.79
60,20,20.6666666666667,36.93
60,20,20.6,36.933333333333294
60,20,20.575,37.0
50,20,20.5,37.0
40,30,20.5,36.9666666666667
40,20,20.5,36.9
40,20,20.39,36.79
70,20,20.39,36.79
60,20,20.39,36.79
40,0,20.323333333333295,36.79
50,0,20.29,36.933333333333294
40,0,20.29,37.0
50,0,20.2,36.9
50,0,20.2,36.9
50,0,20.2,36.9
60,0,20.1333333333333,36.9
40,0,20.1,36.9
50,0,20.1,36.9666666666667
40,0,20.066666666666695,36.9666666666667
40,0,20.0,36.9
20,0,20.0,36.9
30,0,20.0,36.9
40,0,19.926666666666698,36.9
40,0,19.89,36.9
50,0,19.89,36.9
50,0,19.89,36.9
40,0,19.89,36.9
50,0,19.79,36.79
40,0,19.79,36.79
50,0,19.79,36.79
50,0,19.73,36.79
50,0,19.7,36.79
50,0,19.7,36.79
50,0,19.7,36.79
40,0,19.7,36.79
40,0,19.6,36.7
30,0,19.6,36.7
20,0,19.6,36.7
30,0,19.533333333333296,36.7
40,0,19.566666666666695,36.7
90,0,19.5,36.8425
40,0,19.5,37.1633333333333
50,0,19.5,37.2
40,0,19.5,37.06666666666669
50,0,19.463333333333296,36.9666666666667
50,0,19.39,36.9
40,0,19.426666666666698,36.963333333333296
60,0,19.426666666666698,37.03
80,0,19.39,37.0
50,0,19.39,37.2666666666667
50,0,19.39,37.56666666666669
20,0,19.39,37.7
30,0,19.463333333333296,37.9
40,0,19.39,37.9
50,10,19.5,37.933333333333294
80,0,19.5,38.0
230,0,19.5,38.0
210,0,19.5,38.0
90,0,19.5,37.9
60,0,19.525,37.975
70,0,19.6,38.0
60,0,19.6,38.1266666666667
60,10,19.6,38.2
80,0,19.6333333333333,38.3266666666667
80,0,19.7,38.4
70,0,19.7,38.4
70,0,19.76,38.4
70,0,19.79,38.26
80,0,19.79,38.2
170,0,19.89,38.26
50,10,19.963333333333296,38.06666666666669
60,0,20.033333333333296,38.03
60,0,20.1666666666667,38.03
70,0,20.29,37.93
60,0,20.356666666666698,37.73
80,10,20.5,37.59
70,20,20.566666666666695,37.59
70,30,20.5,37.363333333333294
180,20,20.5,37.29
50,20,20.5,37.395
60,0,20.6,37.863333333333294
60,0,20.6666666666667,37.6633333333333
50,0,20.7,37.16
50,0,20.7,36.8266666666667
40,0,20.73,36.79
50,10,20.79,36.73
50,0,20.79,36.6633333333333
60,0,20.856666666666698,36.59
50,0,20.89,36.5
60,0,20.963333333333296,36.433333333333294
50,0,21.0,36.29
60,0,21.066666666666695,36.29
70,0,21.1,36.1633333333333
90,10,21.1,36.09
90,0,21.1,36.39
90,0,21.1,36.53
100,0,21.1666666666667,36.1
90,0,21.1,35.36
100,0,21.1,36.395
110,0,21.1,35.83
120,10,21.1,36.1633333333333
130,10,21.1,36.02666666666669
220,30,21.1,35.9
360,20,21.1,35.93333333333331
680,20,21.1,36.1933333333333
520,30,21.1,38.4
430,20,21.1666666666667,41.52666666666669
700,20,21.23,39.9666666666667
680,30,21.29,42.36
180,10,21.426666666666698,47.1
120,0,21.6333333333333,46.8933333333333
130,10,21.926666666666698,44.7666666666667
120,0,22.0,43.5666666666667
150,20,22.0,42.0933333333333
140,30,22.0,41.293333333333294
140,20,22.0,40.3
150,20,22.0,39.6933333333333
140,30,22.05,39.19
150,20,22.1,38.723333333333294
150,20,22.1,38.39
150,30,22.1,38.1333333333333
140,20,22.1,37.933333333333294
110,30,22.1,37.8266666666667
130,20,22.1,37.6933333333333
110,0,22.1,37.43
110,0,22.1,37.1566666666667
80,0,22.1,37.09
80,0,22.1,37.09
90,0,22.1,37.23
80,0,22.1,37.363333333333294
80,0,22.1,37.5
70,10,22.033333333333296,37.433333333333294
50,10,22.0,37.433333333333294
60,0,22.0,37.6333333333333
50,0,22.0,37.8266666666667
60,0,21.926666666666698,37.9666666666667
30,0,21.856666666666698,38.0
30,0,21.79,38.0675
30,0,21.73,38.09
40,0,21.7,38.09
50,0,21.7,38.09
40,0,21.6,38.0
50,0,21.533333333333296,37.933333333333294
50,0,21.5,37.9
60,0,21.5,37.9
50,0,21.39,37.6633333333333
50,0,21.39,37.59
40,0,21.29,37.56
50,0,21.29,37.5
50,0,21.2,37.4
50,0,21.2,37.4
60,0,21.2,37.433333333333294
40,0,21.1333333333333,37.5
30,0,21.1,37.59
20,0,21.1,37.59
40,0,21.066666666666695,37.56
50,0,21.0,37.5
50,0,21.0,37.5
50,0,20.89,37.4666666666667
50,0,20.89,37.3266666666667
70,0,20.89,37.2
40,0,20.823333333333295,37.1266666666667
60,0,20.79,36.9
40,0,20.79,36.8266666666667
40,0,20.79,36.7
60,0,20.73,36.7
40,0,20.7,36.59
40,0,20.7,36.59
30,0,20.7,36.5
20,0,20.7,36.5
50,0,20.6,36.363333333333294
50,0,20.6,36.29
50,0,20.5,36.29
50,0,20.5,36.29
50,0,20.5,36.2
50,0,20.5,36.2
50,0,20.39,36.145
50,0,20.39,36.09
40,0,20.39,36.09
50,0,20.356666666666698,36.09
50,0,20.29,36.1633333333333
30,0,20.29,36.2
30,0,20.29,36.2
30,10,20.26,36.1633333333333
80,0,20.2,36.1633333333333
50,0,20.2,36.463333333333296
40,0,20.2,36.723333333333294
90,0,20.2,36.9
70,0,20.2,37.16
280,0,20.2,37.463333333333296
180,10,20.2,37.53
290,0,20.2,37.5
80,0,20.1333333333333,37.56
330,0,20.1666666666667,38.02666666666669
140,0,20.1,38.6933333333333
50,10,20.1,37.84
30,0,20.1,37.0566666666667
50,10,20.1,36.33
50,10,20.1,36.06
320,10,20.1,35.93333333333331
360,0,20.1,35.8333333333333
50,10,20.033333333333296,35.02666666666669
70,10,20.0,34.2666666666667
50,10,20.0,33.86
70,10,19.89,33.79
40,0,19.89,33.79
30,10,19.89,33.7233333333333
30,0,19.89,33.59
20,10,19.89,33.52666666666669
50,10,19.823333333333295,33.1933333333333
50,0,19.76,32.9666666666667
50,10,19.7,32.9
50,0,19.6,32.76
90,10,19.6,32.8333333333333
100,10,19.6333333333333,33.5
60,0,19.7675,34.65
40,10,19.79,34.7
30,0,19.926666666666698,34.93333333333331
60,10,20.066666666666695,35.06
30,0,20.1333333333333,35.09
40,10,20.26,35.4233333333333
50,10,20.323333333333295,34.99
40,0,20.39,34.5966666666667
50,10,20.5,34.4
50,0,20.566666666666695,34.3266666666667
50,10,20.7,34.3333333333333
60,10,20.7,34.1266666666667
50,0,20.73,33.9666666666667
50,10,20.79,33.8266666666667
50,0,20.79,33.7
50,10,20.856666666666698,33.6266666666667
50,10,20.89,33.5
20,0,20.89,33.5
30,10,21.0,33.5
30,0,21.0,33.5225
50,10,21.0,33.59
50,10,21.0,33.43
40,0,21.0,33.29
50,10,21.0,33.3633333333333
50,0,21.0,33.1566666666667
50,0,21.0,33.06
50,0,20.926666666666698,32.7266666666667
50,0,20.89,32.29
50,0,20.89,32.3633333333333
40,0,20.89,32.3633333333333
40,0,20.823333333333295,32.23
60,0,20.79,32.1633333333333
60,0,20.79,32.1633333333333
70,0,20.79,32.43333333333331
100,0,20.73,32.6333333333333
100,0,20.7,33.03
100,0,20.7,33.2233333333333
100,10,20.7,33.43333333333331
100,0,20.7,33.595
250,0,20.7,33.76
340,10,20.73,35.6566666666667
100,10,20.856666666666698,37.3966666666667
90,0,20.89,36.863333333333294
110,10,20.963333333333296,36.463333333333296
120,0,21.033333333333296,36.06
100,0,21.1,35.86
100,0,21.1,35.6633333333333
100,0,21.1666666666667,35.53
140,0,21.23,35.5
160,10,21.29,35.43333333333331
100,20,21.39,35.4
90,10,21.39,35.4
80,10,21.5,35.4666666666667
90,10,21.566666666666695,35.4
100,0,21.533333333333296,35.363333333333294
90,10,21.6,35.29
110,0,21.6,35.363333333333294
90,0,21.533333333333296,35.29
80,10,21.5,35.495
70,0,21.5,35.70000000000001
50,0,21.5,35.76
30,10,21.39,35.79
20,10,21.39,35.79
30,0,21.39,35.9
70,0,21.323333333333295,35.9666666666667
50,0,21.29,36.09
50,0,21.23,36.09
40,0,21.2,36.23
40,10,21.2,36.29
50,0,21.1,36.433333333333294
40,0,21.1,36.5
50,0,21.066666666666695,36.56
50,0,21.0,36.56
50,0,20.89,36.59
30,0,20.89,36.6633333333333
20,0,20.89,36.7
30,0,20.823333333333295,36.7
50,10,20.79,36.7
40,0,20.7,36.73
60,0,20.7,36.79
50,0,20.7,36.79
60,0,20.7,36.79
50,0,20.6,36.7
40,0,20.6,36.7
50,0,20.566666666666695,36.79
40,0,20.5,36.79
50,10,20.5,36.79
30,0,20.5,36.863333333333294
40,0,20.463333333333296,36.9
30,0,20.39,36.9
40,0,20.39,36.9
50,0,20.39,36.9
50,0,20.356666666666698,36.9
40,0,20.29,36.9666666666667
50,0,20.29,37.0
60,10,20.29,37.0
50,0,20.29,37.0
60,0,20.2,36.9
40,0,20.2,36.9
50,0,20.2,37.0
50,0,20.1333333333333,37.0
30,0,20.1,36.9
30,0,20.1,36.9
20,0,20.1,36.9
40,0,20.1,36.9666666666667
60,0,20.0,36.8266666666667
50,0,20.0,36.9
40,0,20.0,36.863333333333294
50,0,20.0,36.863333333333294
40,0,19.963333333333296,36.9
50,0,19.89,36.9
50,0,19.89,36.9
60,0,19.89,36.9
50,0,19.89,36.8266666666667
50,0,19.823333333333295,36.8266666666667
40,0,19.79,36.86
40,0,19.79,37.2
30,10,19.79,37.4
30,0,19.856666666666698,37.7
50,0,19.856666666666698,37.7
100,0,19.89,39.6633333333333
70,0,19.89,40.463333333333296
50,0,19.89,39.5633333333333
50,0,19.89,39.03
50,10,19.89,38.6333333333333
60,0,19.89,38.3
50,0,19.89,38.06
50,0,19.89,37.8
40,0,19.856666666666698,37.43
60,0,19.856666666666698,37.29
70,0,19.79,36.9
70,10,19.79,36.7666666666667
90,0,19.79,36.26
110,0,19.79,36.1266666666667
80,0,19.79,35.76
90,10,19.79,35.64500000000001
120,0,19.73,35.6266666666667
140,0,19.7,35.2966666666667
110,0,19.7,34.96333333333331
80,10,19.7,34.9
60,0,19.7,34.9
170,10,19.7,35.03
230,10,19.7,35.49
230,0,19.7,36.2333333333333
300,10,19.7,35.9666666666667
290,0,19.79,38.4933333333333
180,10,19.856666666666698,41.56666666666669
140,10,20.033333333333296,41.7666666666667
160,0,20.1,39.8333333333333
200,10,20.2,38.56
210,10,20.26,38.6333333333333
130,0,20.323333333333295,40.9
130,10,20.463333333333296,40.1666666666667
110,10,20.533333333333296,38.0566666666667
110,0,20.6,36.9475
90,0,20.6,36.0
100,0,20.7,35.43
110,10,20.76,35.23
100,0,20.79,35.02666666666669
80,10,20.79,34.6933333333333
80,10,20.79,34.0333333333333
90,0,20.79,33.3666666666667
80,10,20.7,32.7966666666667
80,0,20.7,32.39
90,10,20.6666666666667,31.93
60,10,20.6,31.73
50,0,20.6333333333333,31.823333333333295
70,10,20.6333333333333,31.89
70,0,20.6,32.06666666666669
80,10,20.6,32.46
80,0,20.6,32.96333333333331
70,10,20.6,33.1633333333333
80,10,20.6,33.2666666666667
70,0,20.6,33.475
80,10,20.6,33.56
100,0,20.6,33.7
90,10,20.533333333333296,33.7
90,10,20.5,33.4
100,0,20.5,33.2666666666667
60,10,20.5,33.06
80,0,20.5,33.0
90,10,20.5,32.9
100,0,20.5,32.9
390,10,20.6,32.9666666666667
440,0,20.6,32.9
440,0,20.6333333333333,33.63
150,0,20.76,36.49666666666669
150,0,20.89,36.9233333333333
150,0,20.963333333333296,36.39
350,10,21.1333333333333,35.99
140,10,21.26,37.59666666666671
130,10,21.426666666666698,37.7966666666667
450,10,21.566666666666695,37.53
230,0,21.65,36.995
300,0,21.7,36.3333333333333
170,0,21.7,36.2
110,0,21.7,36.06
110,0,21.7,36.0
80,0,21.7,36.0
250,0,21.76,36.06
420,0,21.79,36.2
150,0,21.73,36.26
110,0,21.7,36.29
100,0,21.7,36.29
100,0,21.7,36.29
100,0,21.7,36.23
80,0,21.7,36.2
90,10,21.7,36.2
70,0,21.6666666666667,36.2
60,10,21.6,36.2
60,0,21.6,36.09
30,0,21.6,36.03
40,0,21.5,36.0
30,0,21.5,36.0
30,0,21.5,36.0
60,0,21.39,35.9
60,0,21.39,35.9
60,0,21.356666666666698,35.9
50,0,21.29,35.9
50,0,21.26,35.79
60,0,21.2,35.79
50,0,21.2,35.79
50,0,21.1333333333333,35.79
60,0,21.1,35.79
50,0,21.1,35.79
40,0,21.066666666666695,35.79
40,0,21.0,35.73
40,0,21.0,35.70000000000001
30,0,20.926666666666698,35.70000000000001
50,0,20.89,35.6633333333333
60,0,20.89,35.59000000000001
50,0,20.856666666666698,35.56
60,0,20.79,35.5
60,0,20.79,35.5
50,0,20.79,35.5
60,0,20.73,35.5
50,0,20.7,35.4666666666667
50,0,20.7,35.4
50,0,20.6666666666667,35.363333333333294
40,0,20.6,35.29
40,0,20.6,35.29
50,0,20.533333333333296,35.29
30,0,20.5,35.29
50,0,20.5,35.29
60,0,20.463333333333296,35.20000000000001
40,0,20.39,35.20000000000001
60,0,20.39,35.20000000000001
60,0,20.39,35.20000000000001
50,0,20.29,35.1633333333333
70,0,20.29,35.1633333333333
50,0,20.29,35.1633333333333
50,0,20.29,35.09
50,0,20.23,35.03
50,0,20.2,35.0
30,0,20.2,35.0
40,0,20.1,35.03
40,0,20.1,35.09
40,0,20.1,35.09
60,0,20.1,35.09
70,0,20.0,35.0
60,0,20.0,35.0
60,0,20.0,35.03
60,0,20.0,35.09
70,0,19.963333333333296,35.1266666666667
70,0,19.89,35.20000000000001
70,0,19.89,35.20000000000001
70,0,19.89,35.26
50,0,19.89,35.4
60,0,19.89,35.4666666666667
60,0,19.89,35.6933333333333
30,0,19.89,36.125
60,10,19.89,36.3333333333333
100,0,19.89,36.43
120,0,19.89,36.363333333333294
100,0,20.033333333333296,38.2666666666667
90,0,20.1,38.86
100,0,20.1,38.16
130,0,20.1,37.8266666666667
130,0,20.1,37.66
130,0,20.1666666666667,37.4
130,0,20.2,37.1566666666667
140,0,20.2,37.09666666666671
110,0,20.29,37.1
60,0,20.29,36.9
60,10,20.29,36.8266666666667
50,0,20.356666666666698,37.1
60,0,20.39,36.7966666666667
70,0,20.463333333333296,36.53
70,0,20.533333333333296,36.26
70,0,20.625,36.095
60,0,20.7,35.93333333333331
60,0,20.79,35.76
60,0,20.856666666666698,35.70000000000001
60,10,20.96,35.59000000000001
60,0,21.1,35.53
70,0,21.2,35.363333333333294
70,0,21.26,35.29
70,0,21.323333333333295,35.20000000000001
40,0,21.39,35.06666666666669
40,0,21.533333333333296,34.9666666666667
50,0,21.6,34.8266666666667
40,0,21.7,34.79
70,10,21.7,34.73
70,0,21.823333333333295,34.59
70,0,21.89,34.53
60,0,22.0,34.4
70,0,22.0,34.3266666666667
60,0,22.1,34.29
70,0,22.1,34.23
50,0,22.2,34.09
70,0,22.2,34.09
70,10,22.2,34.03
70,0,22.2,34.0
70,0,22.26,34.0
40,0,22.29,33.9666666666667
40,0,22.29,33.9
40,0,22.29,33.8633333333333
40,0,22.29,33.79
70,0,22.26,33.76
70,0,22.2,33.7
80,10,22.2,33.6633333333333
90,50,22.1333333333333,33.7233333333333
80,50,22.2,34.3666666666667
90,20,22.2,35.1666666666667
100,30,22.29,36.56666666666669
100,40,22.356666666666698,37.16
130,10,22.426666666666698,37.9
140,0,22.426666666666698,37.02666666666669
140,0,22.29,36.223333333333294
130,10,22.2675,36.0975
120,0,22.2,35.8266666666667
110,0,22.1666666666667,35.6633333333333
80,0,22.1,35.53
90,10,22.066666666666695,35.363333333333294
100,0,22.0,35.29
120,20,22.0,35.3266666666667
130,0,21.926666666666698,35.4666666666667
120,10,21.89,35.4666666666667
120,0,21.89,35.4
110,0,21.79,35.26
100,0,21.79,35.20000000000001
70,0,21.76,35.20000000000001
80,0,21.7,35.20000000000001
90,0,21.7,35.23
80,0,21.7,35.29
70,0,21.6,35.20000000000001
60,10,21.6,35.20000000000001
50,0,21.6,35.3266666666667
30,0,21.55,35.4
40,0,21.533333333333296,35.3266666666667
70,0,21.5,35.26
50,10,21.5,35.26
50,0,21.39,35.3266666666667
50,0,21.39,35.3266666666667
40,0,21.356666666666698,35.363333333333294
50,0,21.29,35.363333333333294
50,0,21.29,35.29
